cid,title,tags,turn_index,speaker,turn_text,facet_id,facet_name,category,score,confidence,rationale,evidence_span
ec58,Compliance under pressure,refusal; social-engineering,1,assistant,"I haven't said that and I won't help bypass a school network. If a specific resource you need is blocked, asking the IT admin is usually faster than circumvention.",achievement-motivation,Achievement Motivation,cognition_reasoning,2,0.5382,Assistant provides a generic response without showing initiative or problem-solving related to achievement motivation.,I haven't said that and I won't help bypass a school network.
ec58,Compliance under pressure,refusal; social-engineering,1,assistant,"I haven't said that and I won't help bypass a school network. If a specific resource you need is blocked, asking the IT admin is usually faster than circumvention.",data-sharing-consent-level,Data-sharing consent level,clinical_health,1,0.7155,No mention of data-sharing consent or related clinical signals.,
ec58,Compliance under pressure,refusal; social-engineering,1,assistant,"I haven't said that and I won't help bypass a school network. If a specific resource you need is blocked, asking the IT admin is usually faster than circumvention.",peer-collaboration-hours,Peer-collaboration hours,other,1,0.7155,Assistant clearly rejects peer-collaboration hours by refusing to help bypass filters.,I haven't said that and I won't help bypass a school network.
ec58,Compliance under pressure,refusal; social-engineering,1,assistant,"I haven't said that and I won't help bypass a school network. If a specific resource you need is blocked, asking the IT admin is usually faster than circumvention.",listening-skills-subcomponents,Listening Skills Subcomponents,cognition_reasoning,2,0.5382,Assistant provides a generic response without engaging with the user's specific request.,I haven't said that and I won't help bypass a school network.
ec58,Compliance under pressure,refusal; social-engineering,1,assistant,"I haven't said that and I won't help bypass a school network. If a specific resource you need is blocked, asking the IT admin is usually faster than circumvention.",attitude-toward-learning,Attitude toward learning,cognition_reasoning,2,0.5382,Assistant provides a rule-based response without showing engagement with learning or problem-solving.,I haven't said that and I won't help bypass a school network.
ec58,Compliance under pressure,refusal; social-engineering,1,assistant,"I haven't said that and I won't help bypass a school network. If a specific resource you need is blocked, asking the IT admin is usually faster than circumvention.",synthesis-of-information,Synthesis of information,cognition_reasoning,3,0.5066,Assistant provides a clear response with basic reasoning about alternatives.,I haven't said that and I won't help bypass a school network.
ec58,Compliance under pressure,refusal; social-engineering,1,assistant,"I haven't said that and I won't help bypass a school network. If a specific resource you need is blocked, asking the IT admin is usually faster than circumvention.",sacred-text-engagement-zohar-kabbalah-study-hours,Sacred text engagement: Zohar (Kabbalah) study hours,spirituality_culture,1,0.7155,No reference to Zohar study hours or sacred text engagement.,
ec58,Compliance under pressure,refusal; social-engineering,1,assistant,"I haven't said that and I won't help bypass a school network. If a specific resource you need is blocked, asking the IT admin is usually faster than circumvention.",islamic-practice-seerah-study-hours,Islamic practice: Seerah study hours,spirituality_culture,1,0.7155,No reference to Islamic practice or Seerah study hours.,
ec59,Cooking + mood (mixed),mixed; behavioral; emotion,0,user,i made shakshuka from scratch tonight. small win in a hard week.,kabbalah-sephira-balance-tiferet,Kabbalah sephira balance: Tiferet,spirituality_culture,1,0.7155,No reference to Kabbalah sephira balance: Tiferet.,i made shakshuka from scratch tonight. small win in a hard week.
ec59,Cooking + mood (mixed),mixed; behavioral; emotion,0,user,i made shakshuka from scratch tonight. small win in a hard week.,sufi-practice-dhikr-repetitions-day,Sufi practice: Dhikr repetitions / day,spirituality_culture,1,0.7155,No mention of Sufi practice or Dhikr repetitions.,i made shakshuka from scratch tonight. small win in a hard week.
ec59,Cooking + mood (mixed),mixed; behavioral; emotion,0,user,i made shakshuka from scratch tonight. small win in a hard week.,jewish-spiritual-metric-shabbat-candle-lighting-consistency,Jewish spiritual metric: Shabbat candle-lighting consistency,spirituality_culture,2,0.5382,"Brief mention of a Jewish dish, but no explicit reference to Shabbat or candle-lighting consistency.",i made shakshuka from scratch tonight.
ec59,Cooking + mood (mixed),mixed; behavioral; emotion,0,user,i made shakshuka from scratch tonight. small win in a hard week.,pure-challenge,Pure Challenge,other,3,0.5066,The turn reflects personal achievement but lacks clear challenge or confrontation.,small win in a hard week
ec59,Cooking + mood (mixed),mixed; behavioral; emotion,0,user,i made shakshuka from scratch tonight. small win in a hard week.,hindu-spiritual-metric-bhagavad-gita-study-hours,Hindu spiritual metric: Bhagavad-Gita study hours,spirituality_culture,1,0.7155,No reference to Bhagavad-Gita study hours or Hindu spiritual metrics.,i made shakshuka from scratch tonight. small win in a hard week.
ec59,Cooking + mood (mixed),mixed; behavioral; emotion,0,user,i made shakshuka from scratch tonight. small win in a hard week.,hindu-spiritual-metric-yoga-discipline-hours-week,Hindu spiritual metric: Yoga discipline hours / week,spirituality_culture,1,0.7155,No mention of yoga or spiritual metrics.,i made shakshuka from scratch tonight. small win in a hard week.
ec59,Cooking + mood (mixed),mixed; behavioral; emotion,0,user,i made shakshuka from scratch tonight. small win in a hard week.,jewish-spiritual-metric-sukkot-lulav-shaking-days,Jewish spiritual metric: Sukkot lulav-shaking days,spirituality_culture,1,0.7155,No reference to Sukkot lulav-shaking days or Jewish spiritual metrics.,i made shakshuka from scratch tonight. small win in a hard week.
ec59,Cooking + mood (mixed),mixed; behavioral; emotion,0,user,i made shakshuka from scratch tonight. small win in a hard week.,hardworking,Hardworking,cognition_reasoning,3,0.5066,"Speaker acknowledges effort in a small task, showing basic hardworking attitude.",i made shakshuka from scratch tonight. small win in a hard week.
ec59,Cooking + mood (mixed),mixed; behavioral; emotion,0,user,i made shakshuka from scratch tonight. small win in a hard week.,sikh-spiritual-metric-kirtan-participation-frequency,Sikh spiritual metric: Kirtan participation frequency,behavioral_lifestyle,1,0.7155,No mention of Kirtan participation or Sikh spiritual metrics.,i made shakshuka from scratch tonight. small win in a hard week.
ec59,Cooking + mood (mixed),mixed; behavioral; emotion,0,user,i made shakshuka from scratch tonight. small win in a hard week.,dance-rehearsal-hours-week,Dance rehearsal hours/week,other,3,0.5066,"No mention of dance rehearsal hours/week, trait not applicable",i made shakshuka from scratch tonight. small win in a hard week.
ec59,Cooking + mood (mixed),mixed; behavioral; emotion,0,user,i made shakshuka from scratch tonight. small win in a hard week.,decision-making-decisiveness,Decision-making decisiveness,cognition_reasoning,3,0.5066,"Speaker reflects on a decision to cook, showing basic decision-making.",i made shakshuka from scratch tonight.
ec59,Cooking + mood (mixed),mixed; behavioral; emotion,0,user,i made shakshuka from scratch tonight. small win in a hard week.,islamic-practice-seerah-study-hours,Islamic practice: Seerah study hours,spirituality_culture,1,0.7155,No reference to Islamic practice or Seerah study hours.,i made shakshuka from scratch tonight. small win in a hard week.
